"Table 1.10 Occupational separations and openings, projected 2019-29
Watch and clock repairers,49-9064,Line item,3.2,2.1,-1.0,-32.3,4.2,5.1,9.3,0.1,0.1,0.2,0.1
"Precision instrument and equipment repairers, all other",49-9069,Line item,12.2,12.6,0.4,3.3,4.2,5.1,9.3,0.5,0.6,1.2,1.2
"Maintenance and repair workers, general",49-9071,Line item,"1,516.4","1,579.4",63.0,4.2,3.5,5.2,8.6,53.4,79.7,133.1,139.4
Wind turbine service technicians,49-9081,Line item,7.0,11.3,4.3,60.7,3.9,5.6,9.5,0.4,0.5,0.9,1.3
"Miscellaneous installation, maintenance, and repair workers",49-9090,Summary,383.8,391.2,7.3,1.9,4.1,6.1,10.2,16.1,23.6,39.7,40.4
"Coin, vending, and amusement machine servicers and repairers",49-9091,Line item,37.0,36.3,-0.8,-2.0,4.7,6.3,11.0,1.7,2.3,4.0,3.9
Commercial divers,49-9092,Line item,4.0,4.2,0.2,4.7,3.9,5.6,9.5,0.2,0.2,0.4,0.4
Locksmiths and safe repairers,49-9094,Line item,21.1,19.5,-1.6,-7.5,4.1,5.3,9.4,0.8,1.1,1.9,1.7
Manufactured building and mobile home installers,49-9095,Line item,2.9,2.2,-0.6,-22.3,2.0,4.6,6.6,0.1,0.1,0.2,0.1
Riggers,49-9096,Line item,23.5,24.6,1.1,4.6,1.8,6.5,8.3,0.4,1.6,2.0,2.1
Signal and track switch repairers,49-9097,Line item,6.6,6.5,0.0,-0.7,3.9,5.6,9.5,0.3,0.4,0.6,0.6
"Helpers--installation, maintenance, and repair workers",49-9098,Line item,101.1,105.5,4.4,4.4,5.1,7.0,12.2,5.3,7.3,12.6,13.0
"Installation, maintenance, and repair workers, all other",49-9099,Line item,187.7,192.4,4.7,2.5,3.9,5.6,9.5,7.3,10.7,18.0,18.5
Production occupations,51-0000,Summary,"9,447.0","9,023.8",-423.2,-4.5,3.7,6.3,10.1,345.4,583.3,928.6,886.3
Supervisors of production workers,51-1000,Summary,648.9,646.9,-2.0,-0.3,3.0,5.8,8.8,19.2,37.8,57.1,56.9
First-line supervisors of production and operating workers,51-1011,Line item,648.9,646.9,-2.0,-0.3,3.0,5.8,8.8,19.2,37.8,57.1,56.9
Assemblers and fabricators,51-2000,Summary,"1,883.7","1,679.4",-204.3,-10.8,3.7,6.2,9.9,66.4,110.3,176.7,156.3
"Aircraft structure, surfaces, rigging, and systems assemblers",51-2011,Line item,43.9,36.3,-7.6,-17.4,3.5,4.9,8.4,1.4,1.9,3.4,2.6
"Electrical, electronics, and electromechanical assemblers",51-2020,Summary,304.6,306.4,1.8,0.6,4.1,5.6,9.7,12.6,17.0,29.6,29.8
"Coil winders, tapers, and finishers",51-2021,Line item,13.0,10.5,-2.4,-18.7,4.1,5.6,9.7,0.5,0.7,1.1,0.9
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",51-2028,Line item,291.7,295.9,4.2,1.4,4.1,5.6,9.7,12.2,16.3,28.5,28.9
Engine and other machine assemblers,51-2031,Line item,45.9,39.0,-7.0,-15.2,2.5,6.6,9.1,1.1,2.8,3.9,3.2
Structural metal fabricators and fitters,51-2041,Line item,78.5,66.0,-12.5,-16.0,2.2,7.3,9.5,1.6,5.2,6.8,5.6
Fiberglass laminators and fabricators,51-2051,Line item,20.4,19.3,-1.1,-5.3,3.8,6.3,10.1,0.7,1.3,2.0,1.9
Timing device assemblers and adjusters,51-2061,Line item,1.3,1.0,-0.3,-22.3,3.8,6.3,10.1,0.0,0.1,0.1,0.1
Miscellaneous assemblers and fabricators,51-2090,Line item,"1,389.1","1,211.5",-177.6,-12.8,3.8,6.3,10.1,48.9,82.0,130.9,113.2
Food processing workers,51-3000,Summary,832.8,853.0,20.2,2.4,4.7,6.7,11.4,39.7,56.3,96.0,98.1
Bakers,51-3011,Line item,199.3,209.9,10.6,5.3,5.6,6.6,12.2,11.4,13.5,24.9,26.0
"Butchers and other meat, poultry, and fish processing workers",51-3020,Summary,374.3,381.9,7.6,2.0,3.9,6.7,10.6,14.8,25.2,40.0,40.8
Butchers and meat cutters,51-3021,Line item,137.5,139.8,2.3,1.7,3.9,6.7,10.6,5.4,9.2,14.7,14.9
"Meat, poultry, and fish cutters and trimmers",51-3022,Line item,161.8,164.5,2.7,1.7,3.9,6.7,10.6,6.4,10.9,17.3,17.5
Slaughterers and meat packers,51-3023,Line item,75.0,77.5,2.5,3.3,3.9,6.7,10.6,3.0,5.1,8.1,8.3
Miscellaneous food processing workers,51-3090,Summary,259.2,261.3,2.1,0.8,5.2,6.8,11.9,13.5,17.6,31.1,31.3
"Food and tobacco roasting, baking, and drying machine operators and tenders",51-3091,Line item,22.1,21.9,-0.2,-0.8,5.3,5.9,11.1,1.2,1.3,2.4,2.4
Food batchmakers,51-3092,Line item,162.5,164.7,2.1,1.3,5.4,6.8,12.2,8.8,11.1,19.9,20.1
Food cooking machine operators and tenders,51-3093,Line item,30.4,30.6,0.2,0.5,6.5,9.1,15.6,2.0,2.8,4.8,4.8
"Food processing workers, all other",51-3099,Line item,44.2,44.1,-0.1,-0.1,3.5,5.5,9.0,1.5,2.4,4.0,4.0
Metal workers and plastic workers,51-4000,Summary,"1,871.2","1,823.2",-48.0,-2.6,3.0,6.2,9.2,56.1,114.5,170.6,165.8
"Forming machine setters, operators, and tenders, metal and plastic",51-4020,Summary,126.4,111.1,-15.3,-12.1,3.2,6.6,9.7,3.7,7.8,11.5,10.0
"Extruding and drawing machine setters, operators, and tenders, metal and plastic",51-4021,Line item,77.4,69.2,-8.2,-10.5,2.9,7.5,10.4,2.1,5.5,7.6,6.8
"Forging machine setters, operators, and tenders, metal and plastic",51-4022,Line item,16.4,13.0,-3.5,-21.1,3.6,5.0,8.6,0.5,0.7,1.3,0.9
"Rolling machine setters, operators, and tenders, metal and plastic",51-4023,Line item,32.6,28.9,-3.7,-11.3,3.6,5.0,8.6,1.1,1.5,2.7,2.3
"Machine tool cutting setters, operators, and tenders, metal and plastic",51-4030,Summary,331.3,300.2,-31.1,-9.4,3.6,5.9,9.4,11.2,18.6,29.8,26.7
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",51-4031,Line item,195.7,179.4,-16.3,-8.3,3.4,6.0,9.4,6.3,11.3,17.6,16.0
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",51-4032,Line item,11.2,9.1,-2.1,-19.0,3.2,5.9,9.0,0.3,0.6,0.9,0.7
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",51-4033,Line item,77.1,70.8,-6.3,-8.2,4.3,5.7,10.0,3.2,4.2,7.4,6.8
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",51-4034,Line item,28.2,25.3,-2.9,-10.1,3.3,5.3,8.6,0.9,1.4,2.3,2.0
"Milling and planing machine setters, operators, and tenders, metal and plastic",51-4035,Line item,19.2,15.6,-3.6,-18.6,3.2,5.9,9.0,0.5,1.0,1.6,1.2
Machinists,51-4041,Line item,388.1,404.4,16.3,4.2,3.3,5.9,9.2,13.1,23.3,36.4,38.0
"Metal furnace operators, tenders, pourers, and casters",51-4050,Summary,25.1,24.4,-0.7,-2.8,2.3,6.1,8.3,0.6,1.5,2.1,2.0
Metal-refining furnace operators and tenders,51-4051,Line item,17.1,17.1,0.0,0.0,2.3,6.1,8.3,0.4,1.0,1.4,1.4
"Pourers and casters, metal",51-4052,Line item,8.0,7.3,-0.7,-8.6,2.3,6.1,8.3,0.2,0.5,0.6,0.6
"Model makers and patternmakers, metal and plastic",51-4060,Summary,7.5,6.9,-0.6,-8.3,3.2,5.9,9.0,0.2,0.4,0.6,0.6
"Model makers, metal and plastic",51-4061,Line item,4.4,4.1,-0.4,-8.2,3.2,5.9,9.0,0.1,0.2,0.4,0.3
"Patternmakers, metal and plastic",51-4062,Line item,3.1,2.8,-0.3,-8.4,3.2,5.9,9.0,0.1,0.2,0.3,0.2
"Molders and molding machine setters, operators, and tenders, metal and plastic",51-4070,Summary,191.0,173.2,-17.7,-9.3,2.5,6.1,8.6,4.6,11.2,15.7,14.0
Foundry mold and coremakers,51-4071,Line item,17.6,16.5,-1.0,-5.8,2.5,6.1,8.6,0.4,1.0,1.5,1.4
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",51-4072,Line item,173.4,156.7,-16.7,-9.6,2.5,6.1,8.6,4.1,10.1,14.3,12.6
"Multiple machine tool setters, operators, and tenders, metal and plastic",51-4081,Line item,150.5,153.6,3.1,2.1,3.2,5.9,9.0,4.8,8.9,13.7,14.0
Tool and die makers,51-4111,Line item,72.5,68.6,-3.9,-5.4,3.7,5.4,9.1,2.6,3.8,6.4,6.0
"Welding, soldering, and brazing workers",51-4120,Summary,476.1,487.2,11.1,2.3,2.5,6.9,9.4,12.1,33.4,45.5,46.6
"Welders, cutters, solderers, and brazers",51-4121,Line item,438.9,452.5,13.6,3.1,2.5,6.9,9.4,11.2,30.9,42.1,43.4
"Welding, soldering, and brazing machine setters, operators, and tenders",51-4122,Line item,37.2,34.7,-2.5,-6.8,2.5,6.9,9.4,0.9,2.5,3.4,3.1
Miscellaneous metal workers and plastic workers,51-4190,Summary,102.6,93.5,-9.1,-8.9,3.2,5.7,9.0,3.2,5.6,8.8,7.9
"Heat treating equipment setters, operators, and tenders, metal and plastic",51-4191,Line item,20.1,18.0,-2.1,-10.3,3.2,5.9,9.0,0.6,1.1,1.7,1.5
"Layout workers, metal and plastic",51-4192,Line item,8.5,7.6,-0.9,-10.2,3.2,5.9,9.0,0.3,0.5,0.7,0.6
"Plating machine setters, operators, and tenders, metal and plastic",51-4193,Line item,42.1,38.4,-3.7,-8.8,2.5,5.9,8.4,1.0,2.4,3.4,3.0
"Tool grinders, filers, and sharpeners",51-4194,Line item,7.1,6.8,-0.3,-4.8,8.0,3.9,11.9,0.6,0.3,0.8,0.8
"Metal workers and plastic workers, all other",51-4199,Line item,24.9,22.7,-2.1,-8.6,3.2,5.9,9.0,0.8,1.4,2.1,1.9
Printing workers,51-5100,Summary,256.8,219.7,-37.1,-14.4,4.0,6.3,10.3,9.5,15.0,24.5,20.8
Prepress technicians and workers,51-5111,Line item,30.2,24.0,-6.3,-20.7,3.3,8.2,11.4,0.9,2.2,3.1,2.5
Printing press operators,51-5112,Line item,181.4,157.2,-24.2,-13.3,3.7,6.0,9.7,6.3,10.2,16.5,14.1
Print binding and finishing workers,51-5113,Line item,45.2,38.5,-6.7,-14.8,5.6,6.2,11.9,2.4,2.6,5.0,4.3
"Textile, apparel, and furnishings workers",51-6000,Summary,617.8,580.4,-37.4,-6.1,5.7,5.2,10.9,34.1,30.9,65.0,61.3
Laundry and dry-cleaning workers,51-6011,Line item,215.2,215.6,0.5,0.2,6.1,5.8,11.9,13.1,12.5,25.5,25.6
"Pressers, textile, garment, and related materials",51-6021,Line item,38.3,31.1,-7.2,-18.9,4.9,5.5,10.4,1.7,1.9,3.6,2.9
Sewing machine operators,51-6031,Line item,146.5,132.8,-13.7,-9.3,5.8,4.3,10.1,8.1,5.9,14.1,12.7
Shoe and leather workers,51-6040,Summary,16.2,14.3,-1.9,-11.7,6.1,4.9,11.0,0.9,0.7,1.7,1.5
Shoe and leather workers and repairers,51-6041,Line item,10.8,9.7,-1.1,-10.3,6.7,3.9,10.6,0.7,0.4,1.1,1.0
Shoe machine operators and tenders,51-6042,Line item,5.3,4.6,-0.8,-14.5,4.7,7.0,11.7,0.2,0.3,0.6,0.5
"Tailors, dressmakers, and sewers",51-6050,Summary,44.8,42.6,-2.2,-4.9,7.8,4.4,12.2,3.4,1.9,5.3,5.1
"Sewers, hand",51-6051,Line item,7.5,6.9,-0.6,-7.9,7.8,4.4,12.2,0.6,0.3,0.9,0.8
"Tailors, dressmakers, and custom sewers",51-6052,Line item,37.3,35.7,-1.6,-4.3,7.8,4.4,12.2,2.9,1.6,4.4,4.3
"Textile machine setters, operators, and tenders",51-6060,Summary,78.0,69.3,-8.6,-11.1,5.2,4.6,9.8,3.8,3.4,7.2,6.3
Textile bleaching and dyeing machine operators and tenders,51-6061,Line item,9.0,7.9,-1.1,-11.9,4.7,7.0,11.7,0.4,0.6,1.0,0.9
"Textile cutting machine setters, operators, and tenders",51-6062,Line item,13.1,11.8,-1.4,-10.5,3.6,4.6,8.2,0.4,0.6,1.0,0.9
"Textile knitting and weaving machine setters, operators, and tenders",51-6063,Line item,24.8,21.6,-3.2,-12.8,7.3,4.3,11.6,1.7,1.0,2.7,2.4
"Textile winding, twisting, and drawing out machine setters, operators, and tenders",51-6064,Line item,31.0,28.0,-3.0,-9.7,4.3,4.1,8.5,1.3,1.2,2.5,2.2
"Miscellaneous textile, apparel, and furnishings workers",51-6090,Summary,79.0,74.7,-4.2,-5.3,4.0,6.0,9.9,3.1,4.6,7.6,7.2
"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",51-6091,Line item,19.0,17.8,-1.2,-6.4,4.7,7.0,11.7,0.9,1.3,2.2,2.0
Fabric and apparel patternmakers,51-6092,Line item,6.0,5.4,-0.7,-11.4,4.7,7.0,11.7,0.3,0.4,0.7,0.6
Upholsterers,51-6093,Line item,35.2,33.9,-1.4,-4.0,3.1,4.7,7.8,1.1,1.6,2.7,2.5
"Textile, apparel, and furnishings workers, all other",51-6099,Line item,18.7,17.8,-0.9,-4.9,4.7,7.0,11.7,0.9,1.3,2.1,2.0
Woodworkers,51-7000,Summary,277.2,267.1,-10.2,-3.7,4.1,6.1,10.2,11.2,16.5,27.7,26.7
Cabinetmakers and bench carpenters,51-7011,Line item,112.2,108.9,-3.3,-2.9,3.8,4.9,8.7,4.2,5.4,9.6,9.3
Furniture finishers,51-7021,Line item,17.4,16.7,-0.6,-3.7,4.4,5.9,10.3,0.8,1.0,1.8,1.7
"Model makers and patternmakers, wood",51-7030,Summary,2.1,2.1,0.0,-1.7,5.6,4.8,10.4,0.1,0.1,0.2,0.2
"Model makers, wood",51-7031,Line item,1.4,1.4,0.0,-0.2,5.6,4.8,10.4,0.1,0.1,0.1,0.1
"Patternmakers, wood",51-7032,Line item,0.7,0.6,0.0,-4.7,5.6,4.8,10.4,0.0,0.0,0.1,0.1
"Woodworking machine setters, operators, and tenders",51-7040,Summary,133.8,128.2,-5.6,-4.2,4.1,7.2,11.4,5.4,9.5,14.9,14.4
"Sawing machine setters, operators, and tenders, wood",51-7041,Line item,54.5,50.8,-3.8,-6.9,3.1,7.2,10.3,1.6,3.8,5.4,5.0
"Woodworking machine setters, operators, and tenders, except sawing",51-7042,Line item,79.3,77.4,-1.9,-2.4,4.8,7.3,12.1,3.8,5.7,9.5,9.3
"Woodworkers, all other",51-7099,Line item,11.7,11.1,-0.5,-4.6,5.6,4.8,10.4,0.6,0.5,1.2,1.1
Plant and system operators,51-8000,Summary,311.0,296.4,-14.6,-4.7,2.7,5.9,8.6,8.2,18.0,26.2,24.8
"Power plant operators, distributors, and dispatchers",51-8010,Summary,51.7,43.7,-8.1,-15.6,2.3,5.9,8.2,1.1,2.8,3.9,3.1
Nuclear power reactor operators,51-8011,Line item,5.3,3.4,-1.9,-35.7,2.3,5.9,8.2,0.1,0.3,0.4,0.2
Power distributors and dispatchers,51-8012,Line item,11.2,10.3,-0.9,-7.7,2.3,5.9,8.2,0.2,0.6,0.9,0.8
Power plant operators,51-8013,Line item,35.3,30.0,-5.3,-15.1,2.3,5.9,8.2,0.8,1.9,2.7,2.1
Stationary engineers and boiler operators,51-8021,Line item,34.4,35.1,0.8,2.2,3.8,6.1,9.9,1.3,2.1,3.4,3.5
Water and wastewater treatment plant and system operators,51-8031,Line item,126.4,121.0,-5.4,-4.2,2.9,5.0,7.9,3.6,6.2,9.7,9.2
Miscellaneous plant and system operators,51-8090,Summary,98.5,96.5,-1.9,-2.0,2.3,7.1,9.4,2.2,6.9,9.1,8.9
Chemical plant and system operators,51-8091,Line item,29.2,28.3,-0.9,-3.1,2.3,7.1,9.4,0.7,2.0,2.7,2.6
Gas plant operators,51-8092,Line item,14.7,13.9,-0.8,-5.6,2.3,7.1,9.4,0.3,1.0,1.3,1.3
"Petroleum pump system operators, refinery operators, and gaugers",51-8093,Line item,41.3,41.1,-0.2,-0.5,2.3,7.1,9.4,0.9,2.9,3.9,3.8
"Plant and system operators, all other",51-8099,Line item,13.2,13.2,0.0,0.0,2.3,7.1,9.4,0.3,0.9,1.2,1.2
Other production occupations,51-9000,Summary,"2,747.5","2,657.7",-89.8,-3.3,3.7,6.8,10.5,101.0,183.7,284.7,275.7
"Chemical processing machine setters, operators, and tenders",51-9010,Summary,141.6,144.9,3.3,2.4,2.3,7.3,9.6,3.3,10.5,13.8,14.1
Chemical equipment operators and tenders,51-9011,Line item,88.5,90.0,1.5,1.7,2.3,7.3,9.6,2.1,6.5,8.6,8.7
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",51-9012,Line item,53.1,54.9,1.9,3.5,2.3,7.3,9.6,1.3,3.9,5.2,5.4
"Crushing, grinding, polishing, mixing, and blending workers",51-9020,Summary,192.3,186.2,-6.1,-3.2,3.1,7.1,10.2,5.9,13.4,19.4,18.7
"Crushing, grinding, and polishing machine setters, operators, and tenders",51-9021,Line item,35.3,33.3,-2.0,-5.7,3.1,7.1,10.2,1.1,2.4,3.5,3.3
"Grinding and polishing workers, hand",51-9022,Line item,29.0,23.4,-5.6,-19.5,3.1,7.1,10.2,0.8,1.9,2.7,2.1
"Mixing and blending machine setters, operators, and tenders",51-9023,Line item,128.0,129.5,1.6,1.2,3.1,7.1,10.2,4.0,9.1,13.2,13.3
Cutting workers,51-9030,Summary,69.7,63.9,-5.8,-8.3,3.4,6.8,10.3,2.3,4.6,6.8,6.3
"Cutters and trimmers, hand",51-9031,Line item,9.8,6.9,-2.9,-29.9,3.4,6.8,10.3,0.3,0.6,0.9,0.6
"Cutting and slicing machine setters, operators, and tenders",51-9032,Line item,59.8,57.0,-2.9,-4.8,3.4,6.8,10.3,2.0,4.0,6.0,5.7
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",51-9041,Line item,72.4,70.1,-2.3,-3.1,3.6,6.2,9.8,2.6,4.4,7.0,6.8
"Furnace, kiln, oven, drier, and kettle operators and tenders",51-9051,Line item,21.6,21.5,-0.2,-0.7,3.9,5.2,9.1,0.8,1.1,2.0,1.9
"Inspectors, testers, sorters, samplers, and weighers",51-9061,Line item,590.1,489.6,-100.4,-17.0,3.7,7.1,10.8,19.9,38.5,58.3,48.3
Jewelers and precious stone and metal workers,51-9071,Line item,35.1,31.6,-3.5,-10.0,6.6,5.3,11.9,2.2,1.8,4.0,3.6
Dental and ophthalmic laboratory technicians and medical appliance technicians,51-9080,Summary,81.2,88.6,7.4,9.1,4.3,6.9,11.2,3.6,5.9,9.5,10.3
Dental laboratory technicians,51-9081,Line item,36.2,39.6,3.4,9.4,4.3,6.9,11.2,1.6,2.6,4.2,4.6
Medical appliance technicians,51-9082,Line item,14.8,16.5,1.7,11.5,4.3,6.9,11.2,0.7,1.1,1.8,1.9
Ophthalmic laboratory technicians,51-9083,Line item,30.2,32.5,2.3,7.6,4.3,6.9,11.2,1.3,2.2,3.5,3.7
Packaging and filling machine operators and tenders,51-9111,Line item,392.1,397.6,5.5,1.4,4.2,6.0,10.1,16.4,23.6,40.0,40.6
Painting workers,51-9120,Summary,164.2,166.7,2.5,1.5,2.8,6.6,9.4,4.6,10.9,15.5,15.7
"Painting, coating, and decorating workers",51-9123,Line item,12.8,12.7,-0.1,-0.5,2.8,6.6,9.4,0.4,0.8,1.2,1.2
"Coating, painting, and spraying machine setters, operators, and tenders",51-9124,Line item,151.4,153.9,2.6,1.7,2.8,6.6,9.4,4.3,10.0,14.3,14.5
Semiconductor processing technicians,51-9141,Line item,30.8,31.0,0.2,0.7,3.5,6.5,10.0,1.1,2.0,3.1,3.1
Photographic process workers and processing machine operators,51-9151,Line item,12.3,9.9,-2.4,-19.4,4.9,9.4,14.3,0.5,1.0,1.6,1.3
Computer numerically controlled tool operators and programmers,51-9160,Summary,178.2,173.0,-5.1,-2.9,2.3,6.4,8.7,4.1,11.2,15.3,14.8
Computer numerically controlled tool operators,51-9161,Line item,152.4,141.7,-10.7,-7.0,2.3,6.4,8.7,3.4,9.4,12.8,11.8
Computer numerically controlled tool programmers,51-9162,Line item,25.7,31.3,5.6,21.9,2.3,6.4,8.7,0.7,1.8,2.5,3.1
Miscellaneous production workers,51-9190,Summary,766.1,783.1,17.0,2.2,4.3,7.1,11.4,33.6,54.8,88.4,90.1
Adhesive bonding machine operators and tenders,51-9191,Line item,14.0,13.7,-0.2,-1.8,3.9,6.2,10.1,0.5,0.9,1.4,1.4
"Cleaning, washing, and metal pickling equipment operators and tenders",51-9192,Line item,16.3,16.5,0.2,1.4,7.4,6.6,14.0,1.2,1.1,2.3,2.3
Cooling and freezing equipment operators and tenders,51-9193,Line item,9.4,9.8,0.4,3.8,3.5,6.5,10.0,0.3,0.6,1.0,1.0
Etchers and engravers,51-9194,Line item,12.9,12.3,-0.6,-4.6,5.9,5.2,11.0,0.7,0.7,1.4,1.3
"Molders, shapers, and casters, except metal and plastic",51-9195,Line item,49.4,46.4,-3.0,-6.1,3.9,6.0,9.9,1.9,2.9,4.7,4.4
"Paper goods machine setters, operators, and tenders",51-9196,Line item,100.4,94.6,-5.7,-5.7,4.0,5.8,9.8,3.9,5.7,9.6,9.0
Tire builders,51-9197,Line item,21.0,21.1,0.1,0.5,1.8,7.0,8.8,0.4,1.5,1.9,1.9
Helpers--production workers,51-9198,Line item,304.2,325.0,20.8,6.8,5.1,8.2,13.3,16.2,25.8,42.0,44.1
"Production workers, all other",51-9199,Line item,238.6,243.7,5.1,2.1,3.5,6.5,10.0,8.4,15.8,24.2,24.7
Transportation and material moving occupations,53-0000,Summary,"13,134.8","13,583.6",448.9,3.4,4.5,6.6,11.1,598.9,887.4,"1,486.3","1,531.2"
Supervisors of transportation and material moving workers,53-1000,Summary,466.3,490.4,24.0,5.2,2.9,6.3,9.2,13.8,30.0,43.9,46.3
Aircraft cargo handling supervisors,53-1041,Line item,9.6,10.2,0.5,5.4,2.9,6.3,9.2,0.3,0.6,0.9,1.0
"First-line supervisors of transportation and material-moving workers, except aircraft cargo handling supervisors",53-1047,Line item,456.7,480.2,23.5,5.1,2.9,6.3,9.2,13.6,29.4,43.0,45.3
Air transportation workers,53-2000,Summary,284.2,312.2,28.1,9.9,3.9,5.9,9.8,11.7,17.6,29.3,32.1
Aircraft pilots and flight engineers,53-2010,Summary,127.1,133.3,6.1,4.8,3.0,6.3,9.3,3.9,8.2,12.1,12.7
"Airline pilots, copilots, and flight engineers",53-2011,Line item,85.5,87.9,2.4,2.8,3.0,6.3,9.3,2.6,5.5,8.0,8.3
Commercial pilots,53-2012,Line item,41.6,45.4,3.8,9.1,3.0,6.3,9.3,1.3,2.7,4.0,4.4
Air traffic controllers and airfield operations specialists,53-2020,Summary,35.2,36.0,0.8,2.3,1.9,6.1,8.0,0.7,2.2,2.9,2.9
Air traffic controllers,53-2021,Line item,24.3,24.5,0.1,0.5,1.9,6.1,8.0,0.5,1.5,2.0,2.0
Airfield operations specialists,53-2022,Line item,10.9,11.5,0.7,6.1,1.9,6.1,8.0,0.2,0.7,0.9,1.0
Flight attendants,53-2031,Line item,121.9,143.0,21.1,17.3,5.4,5.4,10.9,7.2,7.2,14.4,16.5
Motor vehicle operators,53-3000,Summary,"4,689.2","4,913.4",224.2,4.8,4.8,5.5,10.3,228.3,266.1,494.4,516.8
"Ambulance drivers and attendants, except emergency medical technicians",53-3011,Line item,14.9,16.3,1.4,9.4,3.4,6.6,10.0,0.5,1.0,1.6,1.7
Driver/sales workers and truck drivers,53-3030,Summary,"3,535.9","3,641.5",105.6,3.0,4.1,6.0,10.1,147.0,214.7,361.7,372.3
Driver/sales workers,53-3031,Line item,487.4,501.9,14.5,3.0,4.1,6.0,10.1,20.3,29.6,49.9,51.3
Heavy and tractor-trailer truck drivers,53-3032,Line item,"2,029.9","2,060.5",30.6,1.5,4.1,6.0,10.1,83.8,122.4,206.2,209.2
Light truck drivers,53-3033,Line item,"1,018.6","1,079.1",60.5,5.9,4.1,6.0,10.1,43.0,62.7,105.7,111.8
Passenger vehicle drivers,53-3050,Summary,"1,076.7","1,192.0",115.3,10.7,6.5,4.1,10.7,74.3,47.1,121.4,132.9
"Bus drivers, transit and intercity",53-3052,Line item,223.4,244.2,20.8,9.3,7.6,3.9,11.5,17.8,9.0,26.8,28.9
"Passenger vehicle drivers, except bus drivers, transit and intercity",53-3058,Line item,853.3,947.8,94.4,11.1,6.3,4.2,10.5,56.5,38.1,94.6,104.0
"Motor vehicle operators, all other",53-3099,Line item,61.7,63.6,1.9,3.1,10.2,5.3,15.5,6.4,3.3,9.7,9.9
Rail transportation workers,53-4000,Summary,90.9,88.8,-2.1,-2.3,2.3,5.9,8.2,2.0,5.3,7.3,7.1
Locomotive engineers and operators,53-4010,Summary,32.6,31.3,-1.3,-4.0,2.1,5.4,7.6,0.7,1.7,2.4,2.3
Locomotive engineers,53-4011,Line item,27.4,26.5,-1.0,-3.5,2.1,5.4,7.6,0.6,1.5,2.0,1.9
"Rail yard engineers, dinkey operators, and hostlers",53-4013,Line item,5.2,4.9,-0.4,-6.8,2.1,5.4,7.6,0.1,0.3,0.4,0.3
"Railroad brake, signal, and switch operators and locomotive firers",53-4022,Line item,9.1,8.6,-0.5,-5.5,2.0,6.1,8.1,0.2,0.5,0.7,0.7
Railroad conductors and yardmasters,53-4031,Line item,36.0,35.2,-0.8,-2.1,1.9,6.5,8.4,0.7,2.3,3.0,2.9
Subway and streetcar operators,53-4041,Line item,10.7,11.3,0.6,5.3,3.8,5.3,9.0,0.4,0.6,1.0,1.1
"Rail transportation workers, all other",53-4099,Line item,2.5,2.4,-0.1,-4.7,3.8,5.3,9.0,0.1,0.1,0.2,0.2
Water transportation workers,53-5000,Summary,81.9,82.1,0.2,0.2,2.8,7.0,9.8,2.3,5.8,8.1,8.1
Sailors and marine oilers,53-5011,Line item,31.9,32.2,0.3,0.9,3.2,8.1,11.3,1.0,2.6,3.6,3.6
Ship and boat captains and operators,53-5020,Summary,41.4,41.2,-0.1,-0.3,2.5,6.0,8.5,1.0,2.5,3.5,3.5
"Captains, mates, and pilots of water vessels",53-5021,Line item,38.9,38.7,-0.1,-0.3,2.5,6.0,8.5,1.0,2.3,3.3,3.3
Motorboat operators,53-5022,Line item,2.5,2.5,0.0,0.1,2.5,6.0,8.5,0.1,0.1,0.2,0.2
Ship engineers,53-5031,Line item,8.7,8.7,0.1,0.7,3.2,8.1,11.3,0.3,0.7,1.0,1.0
Other transportation workers,53-6000,Summary,373.5,391.2,17.7,4.7,4.6,8.1,12.7,17.5,31.0,48.5,50.3
Bridge and lock tenders,53-6011,Line item,3.3,3.3,0.0,1.3,3.2,5.9,9.0,0.1,0.2,0.3,0.3
Parking attendants,53-6021,Line item,149.8,160.6,10.9,7.2,4.7,9.3,14.0,7.3,14.4,21.7,22.8
Automotive and watercraft service attendants,53-6031,Line item,118.8,121.6,2.8,2.4,4.5,8.8,13.3,5.4,10.6,16.0,16.3
Traffic technicians,53-6041,Line item,7.7,8.2,0.5,6.0,3.2,5.9,9.0,0.3,0.5,0.7,0.8
Transportation inspectors,53-6051,Line item,30.2,30.9,0.7,2.4,2.9,6.4,9.3,0.9,2.0,2.8,2.9
Passenger attendants,53-6061,Line item,28.0,29.2,1.2,4.4,8.2,4.3,12.6,2.4,1.2,3.6,3.7
"Aircraft service attendants and transportation workers, all other",53-6098,Line item,35.8,37.4,1.6,4.4,3.2,5.9,9.0,1.2,2.1,3.3,3.5
Material moving workers,53-7000,Summary,"7,148.7","7,305.5",156.8,2.2,4.5,7.4,11.8,323.3,531.6,854.8,870.5
